ticker,cik,name,sector,subsector,valuation_price,price_date,price_observations,price_status,price_reason,filing_date,period_end,revenue_ttm,operating_income_ttm,net_income_ttm,free_cash_flow_ttm,cash_and_equivalents,total_debt,stockholders_equity,shares_outstanding,market_cap,net_debt,enterprise_value,earnings_yield,free_cash_flow_yield,price_to_earnings,price_to_fcf,ev_to_operating_income,operating_margin,five_year_revenue_growth,positive_fcf_years,historical_fcf_years,net_debt_to_fcf,price_to_book,five_year_median_fcf,historical_net_income_years,five_year_median_net_income,calculation_status,calculation_warnings,snapshot_source_url,price_source_url
MAA,0000912595,Mid-America Apartment Communities,Real Estate,Multi-Family Residential REITs,132.37,2026-08-14,5,ok,,2026-04-30,2026-04-27,2196688000.0,114965000.0,580372000.0,,71529000.0,,5540638000.0,116384802.0,15405856240.74,,,0.0376721677088766,,26.5447958218867,,,0.0523356070593548,0.055763616751547,,0,,2.78052026512831,,5,550702000,partial,missing_free_cash_flow_ttm;missing_total_debt;insufficient_fcf_history,https://data.sec.gov/api/xbrl/companyfacts/CIK0000912595.json,https://hfdatalibrary.com/pages/data
MAR,0001048286,Marriott International,Consumer Discretionary,"Hotels, Resorts & Cruise Lines",352.54,2026-08-14,5,ok,,2026-08-03,2026-07-27,25691000000.0,3880000000.0,198000000.0,1682000000.0,462000000.0,2527000000.0,-4525000000.0,260766288.0,91930547171.52,2065000000,93995547171.52,0.00215379986404933,0.0182964210673281,464.295692785455,54.6554977238526,24.2256564875052,0.151025651006189,0.172461437949734,5,5,1.22770511296076,,2031000000,5,2375000000,partial,nonpositive_stockholders_equity,https://data.sec.gov/api/xbrl/companyfacts/CIK0001048286.json,https://hfdatalibrary.com/pages/data
MAS,0000062996,Masco,Industrials,Building Products,74.64,2026-08-14,5,ok,,2026-04-22,2026-03-31,7703000000.0,1331000000.0,843000000.0,892000000.0,388000000.0,3151000000.0,-242000000.0,201734437.0,15057458377.68,2763000000,17820458377.68,0.0559855440975083,0.0592397453558451,17.8617537101779,16.8805587193722,13.3887741380015,0.172789822147215,-0.0252052264963702,5,5,3.097533632287,,866000000,5,874000000,partial,nonpositive_stockholders_equity,https://data.sec.gov/api/xbrl/companyfacts/CIK0000062996.json,https://hfdatalibrary.com/pages/data
MCD,0000063908,McDonald's,Consumer Discretionary,Restaurants,273.01,2026-08-14,5,ok,,2026-08-07,2026-06-30,26060000000.0,11937000000.0,8393000000.0,6898000000.0,822000000.0,39863000000.0,-1023000000.0,707641531.0,193193214378.31,39041000000,232234214378.31,0.0434435548215729,0.0357051877944966,23.018374166366,28.0071345865918,19.454989895142,0.458058326937836,0.0372849356256844,5,5,5.65975645114526,,7101500000,5,8223000000,partial,nonpositive_stockholders_equity,https://data.sec.gov/api/xbrl/companyfacts/CIK0000063908.json,https://hfdatalibrary.com/pages/data
MCHP,0000827054,Microchip Technology,Information Technology,Semiconductors,79.41,2026-08-14,5,ok,,2026-08-06,2026-07-28,4235800000.0,109300000.0,255400000.0,725600000.0,272300000.0,5361300000.0,6451000000.0,543008691.0,43120320152.31,5089000000,48209320152.31,0.00592296158975336,0.0168273333184222,168.834456352036,59.4271225913864,441.073377422781,0.0258038623164455,-0.0882682746836713,5,5,7.01350606394708,6.68428463064796,2472600000,5,1285500000,ok,,https://data.sec.gov/api/xbrl/companyfacts/CIK0000827054.json,https://hfdatalibrary.com/pages/data
MCK,0000927653,McKesson Corporation,Health Care,Health Care Distributors,877.9,2026-08-14,5,ok,,2026-08-05,2026-07-31,377595000000.0,4429000000.0,3352000000.0,6005000000.0,5164000000.0,7278000000.0,-4240000000.0,116590363.0,102354679677.7,2114000000,104468679677.7,0.0327488690361297,0.0586685437237347,30.5354056317721,17.0449091886261,23.5874192092346,0.0117294985367921,0.111870234454428,5,5,0.352039966694421,,4769000000,5,3481000000,partial,nonpositive_stockholders_equity,https://data.sec.gov/api/xbrl/companyfacts/CIK0000927653.json,https://hfdatalibrary.com/pages/data
MCO,0001059556,Moody's Corporation,Financials,Financial Exchanges & Data,478.985,2026-08-14,5,ok,,2026-07-23,2026-06-30,7307000000.0,2963000000.0,2133000000.0,2371000000.0,1467000000.0,6504900000.0,3025000000.0,173200000.0,82960202000,5037900000,87998102000,0.0257111235095594,0.0285799689831999,38.8936718237225,34.9895411218895,29.6989881876477,0.405501573833311,0.055511652979463,5,5,2.12479966258962,27.4248601652893,1880000000,5,2059000000,ok,,https://data.sec.gov/api/xbrl/companyfacts/CIK0001059556.json,https://hfdatalibrary.com/pages/data
MDLZ,0001103982,Mondelez International,Consumer Staples,Packaged Foods & Meats,62.175,2026-08-14,5,ok,,2026-04-28,2026-04-24,36464000000.0,4298000000.0,3614000000.0,3313000000.0,2476000000.0,23228000000.0,25750000000.0,1283649766.0,79810924201.05,20752000000,100562924201.05,0.045282021680341,0.041510608142493,22.0838196461123,24.0902276489737,23.3976091672987,0.117869679684072,0.0762736589411075,5,5,6.26380923634168,3.09945336703107,3235000000,5,4314000000,ok,,https://data.sec.gov/api/xbrl/companyfacts/CIK0001103982.json,https://hfdatalibrary.com/pages/data
MDT,0001613103,Medtronic,Health Care,Health Care Equipment,90.67,2026-08-14,5,ok,,2026-06-18,2026-06-12,36364000000.0,6467000000.0,4837000000.0,5426000000.0,1949000000.0,23928000000.0,49463000000.0,1280045190.0,116061697377.3,21979000000,138040697377.3,0.0416761094254516,0.0467509964321894,23.9945622032872,21.389918425599,21.3453993161126,0.177840721592784,0.0351471545667752,5,5,4.05068190195356,2.34643465574874,5200000000,5,4691000000,ok,,https://data.sec.gov/api/xbrl/companyfacts/CIK0001613103.json,https://hfdatalibrary.com/pages/data
MET,0001099219,MetLife,Financials,Life & Health Insurance,97.07,2026-08-14,5,ok,,2026-08-06,2026-07-31,2325000000.0,5741000000.0,4339000000.0,,19301000000.0,23692000000.0,27441000000.0,635476927.0,61685745303.89,4391000000,66076745303.89,0.0703404000166368,,14.2165810794861,,11.5096229409319,2.46924731182796,0.0410384599490867,,0,,2.24794086599942,,5,4444000000,partial,missing_free_cash_flow_ttm;insufficient_fcf_history,https://data.sec.gov/api/xbrl/companyfacts/CIK0001099219.json,https://hfdatalibrary.com/pages/data
META,0001326801,Meta Platforms,Communication Services,Interactive Media & Services,,,,excluded,ticker_unavailable,2026-07-30,2026-06-30,178804000000.0,78712000000.0,71507000000.0,50137000000.0,15462000000.0,83664000000.0,261221000000.0,,,,,,,,,,,,,,,,,,,excluded,ticker_unavailable,https://data.sec.gov/api/xbrl/companyfacts/CIK0001326801.json,
MGM,0000789570,MGM Resorts,Consumer Discretionary,Casinos & Gaming,43.975,2026-08-14,5,ok,,2026-07-29,2026-07-27,17211652000.0,1396044000.0,826905000.0,1295185000.0,2547380000.0,6743442000.0,2513775000.0,251592756.0,11063791445.1,4196062000,15259853445.1,0.0747397493981346,0.117065203770957,13.3797612121102,8.54224797623506,10.9307825864371,0.0811104012560793,0.160169167277036,5,5,3.23973949667422,4.40126560455888,1211906000,5,1064608000,ok,,https://data.sec.gov/api/xbrl/companyfacts/CIK0000789570.json,https://hfdatalibrary.com/pages/data
MKC,0000063754,McCormick & Company,Consumer Staples,Packaged Foods & Meats,52.94,2026-08-14,5,ok,,2026-06-25,2026-05-31,6742800000.0,1063700000.0,1521900000.0,564700000.0,331200000.0,3606900000.0,6995600000.0,,,3275700000,,,,,,,0.157753455537759,0.0200593084429561,5,5,5.80077917478307,,647000000,5,755300000,partial,missing_shares_outstanding,https://data.sec.gov/api/xbrl/companyfacts/CIK0000063754.json,https://hfdatalibrary.com/pages/data
MLM,0000916076,Martin Marietta Materials,Materials,Construction Materials,548.25,2026-08-14,5,ok,,2026-07-30,2026-07-27,5418000000.0,1251000000.0,1100000000.0,963000000.0,112000000.0,5381048000.0,11546000000.0,60065839.0,32931096231.75,5269048000,38200144231.75,0.0334030787271349,0.0292428771038463,29.9373602106818,34.1963616113707,30.5356868359313,0.230897009966777,0.032378453481589,5,5,5.47149325025961,2.8521649256669,714600000,5,1137000000,ok,,https://data.sec.gov/api/xbrl/companyfacts/CIK0000916076.json,https://hfdatalibrary.com/pages/data
MMM,0000066740,3M,Industrials,Industrial Conglomerates,182.775,2026-08-14,5,ok,,2026-07-21,2026-06-30,24602000000.0,4787000000.0,3951000000.0,-1983000000.0,2398000000.0,12551000000.0,2952000000.0,515722417.0,94261164767.175,10153000000,104414164767.175,0.0419154591369518,-0.0210372957399583,23.8575461319096,,21.8120252281544,0.194577676611658,-0.083469333517007,5,5,,31.9312888777693,3842000000,5,4188000000,partial,nonpositive_free_cash_flow_ttm,https://data.sec.gov/api/xbrl/companyfacts/CIK0000066740.json,https://hfdatalibrary.com/pages/data
MNST,0000865752,Monster Beverage,Consumer Staples,Soft Drinks & Non-alcoholic Beverages,46.685,2026-08-14,5,ok,,2026-08-07,2026-07-31,7659164000.0,2062507000.0,1573417000.0,1854994000.0,2192424000.0,373951000.0,9364148000.0,979525882.0,45729165801.17,-1818473000,43910692801.17,0.0344072972343559,0.0405647898338119,29.0636022117277,24.6519211389201,21.2899606164585,0.269286177969293,0.10609050420477,5,5,-0.980312065699404,4.88343048413694,1496325000,5,1509048000,ok,,https://data.sec.gov/api/xbrl/companyfacts/CIK0000865752.json,https://hfdatalibrary.com/pages/data
MO,0000764180,Altria,Consumer Staples,Tobacco,65.095,2026-08-14,5,ok,,2026-07-30,2026-07-22,23594000000.0,11052000000.0,8787000000.0,8728000000.0,2367000000.0,24577000000.0,-2668000000.0,1669743926.0,108691980862.97,22210000000,130901980862.97,0.0808431305624831,0.0803003122282181,12.3696347858165,12.4532517029067,11.8441893650896,0.468424175637874,-0.0273788316703278,5,5,2.54468377635197,,8611000000,5,6947000000,partial,nonpositive_stockholders_equity,https://data.sec.gov/api/xbrl/companyfacts/CIK0000764180.json,https://hfdatalibrary.com/pages/data
MOS,0001285785,Mosaic Company (The),Materials,Fertilizers & Agricultural Chemicals,22.61,2026-08-14,5,ok,,2026-08-05,2026-07-31,11253400000.0,798200000.0,966100000.0,4300000.0,294000000.0,3834100000.0,11463900000.0,317895646.0,7187620556.06,3540100000,10727720556.06,0.134411658554438,0.000598250835093764,7.43983082088811,1671.5396642,13.4398904485843,0.0709296745872359,-0.00622821141057628,4,5,823.279069767442,0.626978650900653,898400000,5,1209200000,ok,,https://data.sec.gov/api/xbrl/companyfacts/CIK0001285785.json,https://hfdatalibrary.com/pages/data
MPC,0001510295,Marathon Petroleum,Energy,Oil & Gas Refining & Marketing,346.53,2026-08-14,5,ok,,2026-08-04,2026-07-30,133560000000.0,5374000000.0,3756000000.0,3647000000.0,7768000000.0,5424000000.0,19077000000.0,280824763.0,97314205122.39,-2344000000,94970205122.39,0.0385966262096696,0.037476543074192,25.9090002988259,26.6833575877132,17.6721632159267,0.0402365977837676,0.0255025834601452,5,5,-0.642720043871675,5.10112728009593,6132000000,5,11001000000,ok,,https://data.sec.gov/api/xbrl/companyfacts/CIK0001510295.json,https://hfdatalibrary.com/pages/data
MPWR,0001280452,Monolithic Power Systems,Information Technology,Semiconductors,1401.26,2026-08-14,5,ok,,2026-08-05,2026-07-29,2543912000.0,660852000.0,14403000.0,706303000.0,1005587000.0,,3895424000.0,49143000.0,68862120180,,,0.000209157080298308,0.0102567710397789,4781.09561757967,97.4965704237417,,0.259777853950923,0.232873358753378,5,5,,17.6776957219548,580635000,5,437672000,partial,missing_total_debt,https://data.sec.gov/api/xbrl/companyfacts/CIK0001280452.json,https://hfdatalibrary.com/pages/data
MRK,0000310158,Merck & Co.,Health Care,Pharmaceuticals,132.93,2026-08-14,5,ok,,2026-08-07,2026-07-31,63616000000.0,,16419000000.0,14722000000.0,6849000000.0,53906000000.0,41933000000.0,2467171638.0,327961125839.34,47057000000,375018125839.34,0.0500638603370427,0.0448894665863903,19.9744884487082,22.2769410297066,,,0.0748674466174439,5,5,3.19637277543812,7.82107471059404,12360000000,5,14526000000,partial,missing_operating_income_ttm,https://data.sec.gov/api/xbrl/companyfacts/CIK0000310158.json,https://hfdatalibrary.com/pages/data
MRNA,0001682852,Moderna,Health Care,Biotechnology,63.285,2026-08-14,5,ok,,2026-07-31,2026-07-24,3078000000.0,-3273000000.0,-2903000000.0,-3490000000.0,1723000000.0,591000000.0,6761000000.0,399235889.0,25265643235.365,-1132000000,24133643235.365,-0.114899113114072,-0.138132244150228,,,,-1.06335282651072,-0.4304177031675,2,5,,3.73696838268969,-2065000000,5,-2822000000,partial,nonpositive_operating_income_ttm;nonpositive_net_income_ttm;nonpositive_free_cash_flow_ttm,https://data.sec.gov/api/xbrl/companyfacts/CIK0001682852.json,https://hfdatalibrary.com/pages/data
MRSH,0000062709,Marsh McLennan,Financials,Insurance Brokers,,,,excluded,ticker_unavailable,2026-07-21,2026-07-16,25799000000.0,6084000000.0,4196000000.0,4654000000.0,1700000000.0,20561000000.0,-3923000000.0,477211268.0,,,,,,,,,,,,,,,,,,excluded,ticker_unavailable,https://data.sec.gov/api/xbrl/companyfacts/CIK0000062709.json,
MRVL,0001835632,Marvell Technology,Information Technology,Semiconductors,218.99,2026-08-14,5,ok,,2026-05-28,2026-05-21,6501700000.0,-297400000.0,2308500000.0,1377700000.0,3843600000.0,4961300000.0,18215800000.0,874800000.0,191572452000,1117700000,192690152000,0.0120502711945244,0.00719153503343999,82.9856842105263,139.052371343544,,-0.0457418828921667,0.163853322691412,5,5,0.811279669013573,10.5168289067732,1082600000,5,-421000000,partial,nonpositive_operating_income_ttm,https://data.sec.gov/api/xbrl/companyfacts/CIK0001835632.json,https://hfdatalibrary.com/pages/data
MS,0000895421,Morgan Stanley,Financials,Investment Banking & Brokerage,217.36,2026-08-14,5,ok,,2026-08-04,2026-07-31,,,14896000000.0,,160135000000.0,383156000000.0,116329000000.0,1570566292.0,341378289229.12,223021000000,564399289229.12,0.0436348779930828,,22.9174469138776,,,,,,0,,2.93459317306192,,5,13529000000,partial,missing_revenue_ttm;missing_operating_income_ttm;missing_free_cash_flow_ttm;insufficient_revenue_history;insufficient_fcf_history,https://data.sec.gov/api/xbrl/companyfacts/CIK0000895421.json,https://hfdatalibrary.com/pages/data
MSCI,0001408198,MSCI,Financials,Financial Exchanges & Data,563.1,2026-08-14,5,ok,,2026-07-21,2026-07-14,2986714000.0,1608828000.0,1178716000.0,1446369000.0,356400000.0,6380400000.0,-2689500000.0,72700000.0,40937370000,6024000000,46961370000,0.0287931540301685,0.0353312633420271,34.7304779098612,28.3035449459993,29.1898015201128,0.538661552462003,0.112868107009294,5,5,4.164912273424,,1213272000,5,1109128000,partial,nonpositive_stockholders_equity,https://data.sec.gov/api/xbrl/companyfacts/CIK0001408198.json,https://hfdatalibrary.com/pages/data
MSFT,0000789019,Microsoft,Information Technology,Systems Software,496.81,2026-08-14,5,ok,,2026-07-29,2026-07-23,331839000000.0,155237000000.0,133749000000.0,66987000000.0,20935000000.0,40294000000.0,442387000000.0,7425545491.0,3689085255383.71,19359000000,3708444255383.71,0.0362553290967759,0.0181581599130141,27.5821520563422,55.0716595068254,23.8889198798206,0.467808184089272,0.137408466399358,5,5,0.288996372430472,8.33904535030123,66987000000,5,88136000000,ok,,https://data.sec.gov/api/xbrl/companyfacts/CIK0000789019.json,https://hfdatalibrary.com/pages/data
MSI,0000068505,Motorola Solutions,Information Technology,Communications Equipment,465.64,2026-08-14,5,ok,,2026-08-05,2026-07-31,12237000000.0,3048000000.0,2139000000.0,2677000000.0,710000000.0,8487000000.0,2672000000.0,165493788.0,77060527444.32,7777000000,84837527444.32,0.0277574014990428,0.0347389265137624,36.0264270426928,28.7861514547329,27.8338344633596,0.24908065702378,0.0934771216711947,5,5,2.9051176690325,28.8400177561078,1791000000,5,1582000000,ok,,https://data.sec.gov/api/xbrl/companyfacts/CIK0000068505.json,https://hfdatalibrary.com/pages/data
MTB,0000036270,M&T Bank,Financials,Regional Banks,253.23,2026-08-14,5,ok,,2026-08-04,2026-07-31,1600000000.0,,770691000.0,2871000000.0,1420888000.0,13568000000.0,27946000000.0,144416262.0,36570530026.26,12147112000,48717642026.26,0.0210740998133359,0.0785058351065308,47.4516116397622,12.7379066618809,,,-0.274828810313858,3,3,4.23096900034831,1.30861411387175,3649000000,5,2588000000,partial,missing_operating_income_ttm,https://data.sec.gov/api/xbrl/companyfacts/CIK0000036270.json,https://hfdatalibrary.com/pages/data
MTD,0001037646,Mettler Toledo,Health Care,Life Sciences Tools & Services,1431.06,2026-08-14,5,ok,,2026-07-31,2026-06-30,3866627000.0,,829752000.0,847839000.0,51383000.0,2111963000.0,12823000.0,20036559.0,28673518122.54,2060580000,30734098122.54,0.0289379209225023,0.0295687120211984,34.556732761765,33.8195319188431,,,0.0201257789764411,5,5,2.43039067558817,2236.10061003977,848648000,5,863140000,partial,missing_operating_income_ttm,https://data.sec.gov/api/xbrl/companyfacts/CIK0001037646.json,https://hfdatalibrary.com/pages/data
MU,0000723125,Micron Technology,Information Technology,Semiconductors,911.3,2026-08-14,5,ok,,2026-06-25,2026-06-17,33813000000.0,7638000000.0,8687000000.0,1881000000.0,24995000000.0,3849000000.0,100724000000.0,1129393151.0,1029215978506.3,-21146000000,1008069978506.3,0.00844040530016589,0.00182760473922091,118.477722862473,547.164262895428,131.980882234394,0.225889450802946,0.0780166366433892,4,5,-11.2418926103137,10.2181801606995,1668000000,5,5861000000,ok,,https://data.sec.gov/api/xbrl/companyfacts/CIK0000723125.json,https://hfdatalibrary.com/pages/data
NCLH,0001513761,Norwegian Cruise Line Holdings,Consumer Discretionary,"Hotels, Resorts & Cruise Lines",18.92,2026-08-14,5,ok,,2026-08-03,2026-07-23,4947489000.0,1530729000.0,801117000.0,-504477000.0,218100000.0,1552480000.0,2572866000.0,459187846.0,8687834046.32,1334380000,10022214046.32,0.0922113608212093,-0.0580670622056468,10.8446507143401,,6.54734707862724,0.309395129529343,,1,5,,3.3767145456934,-1169860000,5,166178000,partial,nonpositive_free_cash_flow_ttm;insufficient_revenue_history,https://data.sec.gov/api/xbrl/companyfacts/CIK0001513761.json,https://hfdatalibrary.com/pages/data
NDAQ,0001120193,"Nasdaq, Inc.",Financials,Financial Exchanges & Data,95.88,2026-08-14,5,ok,,2026-07-23,2026-07-16,8127000000.0,2080000000.0,1506000000.0,2134000000.0,520000000.0,8761000000.0,11988000000.0,558977372.0,53594750427.36,8241000000,61835750427.36,0.0280997670105987,0.0398173325369307,35.587483683506,25.1146909219119,29.728726167,0.255937000123047,0.0884675276880991,5,5,3.86176194939082,4.47069990218218,1554000000,5,1123000000,ok,,https://data.sec.gov/api/xbrl/companyfacts/CIK0001120193.json,https://hfdatalibrary.com/pages/data
NDSN,0000072331,Nordson Corporation,Industrials,Industrial Machinery & Supplies & Components,309.915,2026-08-14,5,ok,,2026-05-21,2026-05-19,2704444000.0,655647000.0,484474000.0,459579000.0,102017000.0,1886356000.0,3202235000.0,55717948.0,17267827854.42,1784339000,19052166854.42,0.0280564529646959,0.0266147545524878,35.6424242671846,37.5731437999125,29.0585739802363,0.242433195141035,0.0426456332113612,5,5,3.88255120447192,5.39242992922756,507624000,5,484474000,ok,,https://data.sec.gov/api/xbrl/companyfacts/CIK0000072331.json,https://hfdatalibrary.com/pages/data
NEE,0000753308,NextEra Energy,Utilities,Multi-Utilities,85.765,2026-08-14,5,ok,,2026-04-23,2026-03-31,14746000000.0,7722000000.0,4225000000.0,,1998000000.0,98988000000.0,55222000000.0,2085341456.0,178849309973.84,96990000000,275839309973.84,0.0236232390307683,,42.3311976269444,,35.7212263628386,0.523667435236674,,,0,,3.23873293205317,,5,5332000000,partial,missing_free_cash_flow_ttm;insufficient_revenue_history;insufficient_fcf_history,https://data.sec.gov/api/xbrl/companyfacts/CIK0000753308.json,https://hfdatalibrary.com/pages/data
